,answer,id,score,correct,questions,target_answers
2421,"Ser bueno con los demás no es sentir menos molestia por ellos, sino sentir que se les debe hacer el bien.",13,4.0,1.0,"Benevolencia no quiere decir tolerancia de lo ruin, o conformidad con lo inepto, sino voluntad de bien. Del aforismo se infiere que",La buena voluntad es deseo de bienestar hacia el otro.
2422,Benevolencia no debe confundirse con debilidad o falta de posturas críticas.,13,2.5,0.0,"Benevolencia no quiere decir tolerancia de lo ruin, o conformidad con lo inepto, sino voluntad de bien. Del aforismo se infiere que",La buena voluntad es deseo de bienestar hacia el otro.
2423,"La benevolencia se trata de actuar para ser justos, pero al mismo tiempo no aceptar injusticias de nadie.",13,4.0,1.0,"Benevolencia no quiere decir tolerancia de lo ruin, o conformidad con lo inepto, sino voluntad de bien. Del aforismo se infiere que",La buena voluntad es deseo de bienestar hacia el otro.
2424,La paciencia es de sabios,14,3.0,1.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2425,La paciencia es una virtud de aquellos que quieren aprender.,14,3.5,1.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2426,"La paciencia es una virtud de la ciencia, es parte de crearla",14,4.0,1.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2427,La ciencia necesita tiempo para responder inquietudes,14,2.5,1.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2428,La paciencia es necesaria para generar conocimiento,14,4.5,1.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2429,Con la paciencia se logra todo.,14,1.5,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2430,Las mejores cosas requieren tiempo,14,2.0,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2431,Que todo es un proceso y con él el saber esperar se obtiene la victoria,14,2.5,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2432,Todo el que espera obtiene un resultado,14,2.0,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2433,Todo es un proceso,14,1.5,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2434,El proceso científico es demorado. Y no sale a la primera,14,3.0,1.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2435,pensar y ser paciente forma la ciencia.,14,4.5,1.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2436,La ciencia es un área que requiere de paciencia.,14,4.5,1.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2437,La ciencia implica trabajar y esperar pacientemente los resultados.,14,4.5,1.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2438,Tomando nuestro tiempo llegaremos a eso que queremos.,14,2.5,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2439,La ciencia requiere de tiempo.,14,4.0,1.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2440,Lo importante conlleva tiempo.,14,2.5,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2441,Los resultados siempre vendrán si se tiene la paciencia,14,2.5,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2442,"Aun para obtener resultados, se debe ser paciente.",14,2.5,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2443,Las investigaciones toman tiempo para tomar experimentos que permitan el entendimiento de un fenómeno.,14,4.0,1.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2444,La verdad no viene fácil.,14,2.0,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2445,las cosas inmediatas no son siempre la verdad,14,1.5,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2446,La paciencia es una cualidad del hombre de la ciencia,14,4.5,1.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2447,La ciencia se consigue siendo pacientes.,14,4.5,1.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2448,la ciencia requiere de paciencia,14,4.5,1.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2449,El conocimento no se consigue de la la noche a la mañana,14,2.5,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2450,La ciencia a veces requiere de muchos intentos para dar un resultado.,14,3.0,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2451,La paciencia es una virtud,14,2.5,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2452,La ciencia es algo que requiere tiempo.,14,4.0,1.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2453,La paciencia es el primer paso para hacer ciencia.,14,3.5,1.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2454,La adquisición de conocimiento es un proceso extenso,14,2.5,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2455,"La ciencia y el verdadero conocimiento no son procesos inmediatos, sino que se requiere de tiempo y dedicación, y por ende paciencia, para obtener los resultados verdaderos, la ciencia",14,4.5,1.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2456,La prueba y fallo es importante para poder avanzar,14,2.0,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2457,"Los conocimientos no se adquieren de golpe, se construyen poco a poco",14,2.5,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2458,La ciencia requiere paciencia,14,4.0,1.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2459,"Para tener un avance en la ciencia se necesita tiempo y muchas pruebas, por ende paciencia. ",14,4.5,1.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2460,La ciencia toma tiempo por lo cual si tienes paciencia lograras conseguir resultados,14,4.5,1.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2461,La paciencia traera avances,14,2.5,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2462,"No debes ser acelerado al hacer algo, debes tener calma para tener éxito ",14,2.5,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2463,Para descubrir algo es fundamental la paciencia,14,3.0,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2464,La ciencia se basa en gran parte en ensayo y error,14,2.0,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2465,"Todos los avances tecnológicos hoy en día, fueron posibles gracias a la paciencia de ciertos individuos.",14,4.0,1.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2466,La ciencia no es algo que se obtenga rápido,14,3.0,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2467,Hay que trabajar para obtener lo que se tiene,14,2.0,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2468,Tenemos futuro,14,0.0,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2469,El conocimiento tarda lo necesario en adquirirse.,14,2.0,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2470,Con perseverancia podemos hallar una mejor solución a los problemas,14,2.0,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2471,Hay objetivos que solo se consiguen siento pacientes y persistentes.,14,3.0,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2472,todo lleva su tiempo,14,1.5,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2473," Siendo uno paciente, puede alcanzar a ver las cosas con claridad",14,2.0,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2474,Los resultados toman tiempo,14,2.0,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2475,La ciencia requiere de tiempo para dar frutos.,14,4.0,1.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2476,la ciencia implica paciencia,14,4.5,1.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2477,La paciencia es un camino hacia el conocimiento,14,3.5,1.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2478,La paciencia es la madre de la ciencia.,14,4.0,1.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2479,"El aprendizaje es un proceso lento, que requiere de esfuerzo pero que termina (o tiene como resultado) el conocimiento.",14,3.0,1.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2480,Se tiene ciencia de conocimientos bien estructurados que se consiguen del estudio y una investigación exhaustiva.,14,2.5,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2481,Esperando y perseverando se logran las cosas.,14,2.0,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2482,Siendo pasientes podemos llegar a grandes cosas,14,2.0,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2483,La ciencia usa métodos que requieren de mucha paciencia,14,4.0,1.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2484,No desesperarse al momento de hacer las cosas esperar para hacer las cosas bien,14,2.5,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2485,"Cuando se es una persona paciente, no nos exasperamos ante cualquier meta. Por el contrario seguimos en pie, luchando por alcanzar aquello que tanto anhelamos.",14,2.5,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2486,Para logras ciertos objetivos se debe ser paciente.,14,2.0,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2487,"El afán, no nos permite llegar a nada ",14,2.0,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2488,La paciencia es la mejor sabiduría del ser humano.,14,2.5,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2489,Los conocimientos no se obtienen fáciles,14,2.0,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2490,No hay camino fácil que conduzca al cielo,14,0.0,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2491,La paciencia es una virtud que nos puede llevar a grandes cosas.,14,2.5,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2492,La paciencia es una virtud de los científicos,14,4.0,1.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2493,la ciencia es un proceso lento pero seguro,14,3.0,0.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2494,La ciencia no llega de la noche a la mañana,14,2.5,1.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
2495,La paciencia ayuda a construir pensamientos objetivos,14,3.0,1.0,Tened paciencia y tendréis ciencia. Del aforismo se infiere que,El trabajo del científico requiere de tiempo y calma.
